85, 31, 1686
20, -26, 1608
-52, -55, 1490
-52, -55, 1490
-133, -56, 1364
-175, -69, 1253
-201, -77, 1165
-235, -101, 1103
-277, -105, 1007
-305, -85, 889
-328, -51, 795
-371, -35, 741
-378, -8, 713
-387, 1, 630
-387, 1, 630
-419, -56, 580
-410, -117, 621
-409, -157, 644
-411, -117, 588
-411, -63, 487
-401, -25, 433
-340, 22, 452
-340, 22, 452
-245, 69, 526
-161, 127, 531
-114, 182, 518
-76, 212, 484
-76, 201, 423
-70, 179, 383
-70, 179, 383
-11, 169, 407
76, 174, 475
156, 206, 560
190, 229, 574
190, 229, 574
195, 234, 571
206, 212, 591
253, 193, 647
334, 198, 725
403, 197, 808
403, 197, 808
451, 183, 904
478, 138, 980
500, 109, 993
522, 98, 1025
603, 105, 1141
603, 105, 1141
697, 149, 1267
689, 153, 1328
621, 129, 1324
561, 119, 1318
538, 105, 1316
553, 78, 1384
552, 42, 1450
552, 42, 1450
548, 8, 1476
-,-,-
189, -46, 1329
255, 3, 1436
314, 20, 1498
314, 20, 1498
327, 34, 1488
266, 0, 1437
224, -66, 1477
185, -92, 1485
161, -93, 1479
132, -77, 1487
132, -77, 1487
92, -76, 1516
50, -93, 1491
-20, -129, 1432
-63, -140, 1376
-110, -138, 1288
-139, -127, 1209
-188, -109, 1104
-252, -87, 971
-297, -58, 869
-297, -28, 814
-297, -28, 814
-303, -50, 805
-332, -131, 840
-343, -182, 830
-377, -188, 788
-409, -161, 694
-408, -129, 643
-398, -137, 627
-388, -130, 588
-395, -46, 465
-435, -2, 368
-446, -3, 343
-446, -3, 343
-383, 11, 399
-319, 38, 427
-257, 61, 430
-217, 91, 414
-135, 90, 480
-135, 90, 480
-49, 91, 556
-2, 113, 564
51, 126, 588
108, 140, 576
108, 140, 576
136, 143, 556
225, 164, 620
309, 179, 746
333, 176, 808
333, 176, 808
323, 164, 785
326, 152, 753
395, 127, 872
445, 114, 960
426, 90, 968
426, 90, 968
457, 74, 1016
553, 64, 1106
649, 43, 1452
654, 34, 1440
654, 34, 1448
576, -7, 1448
422, -62, 1261
347, -115, 1189
438, -100, 1289
590, 15, 1438
626, 62, 1513
592, 87, 1577
592, 87, 1577
701, 8, 1976
-,-,-
274, 135, 1626
348, 204, 1817
348, 204, 1817
261, 159, 1773
84, 56, 1618
-72, -54, 1464
-153, -120, 1375
-180, -144, 1363
-231, -160, 1300
-283, -173, 1244
-340, -187, 1169
-378, -166, 1077
-389, -156, 1004
-406, -184, 972
-452, -184, 922
-489, -188, 874
-483, -184, 808
-482, -165, 689
-527, -142, 523
-556, -108, 361
-556, -108, 361
-534, -69, 285
-468, -33, 297
-388, 32, 305
-336, 93, 291
-308, 135, 239
-289, 158, 211
-225, 143, 245
-225, 143, 245
-144, 102, 328
-80, 86, 393
-47, 77, 400
13, 120, 401
120, 199, 457
120, 199, 457
229, 246, 592
268, 233, 666
292, 237, 691
320, 207, 725
373, 200, 769
373, 200, 769
400, 178, 867
414, 163, 917
437, 106, 926
437, 33, 962
437, 33, 962
462, 40, 1032
532, 73, 1136
563, 91, 1205
506, 75, 1120
440, 12, 1211
440, 12, 1211
457, 26, 1172
489, -25, 1322
511, -56, 1371
523, -98, 1455
538, -123, 1541
-,-,-
-268, 41, 1404
-198, 25, 1445
-121, 80, 1560
-33, 110, 1685
63, 135, 1853
124, 141, 1952
124, 141, 1952
117, 130, 1912
47, 76, 1818
-35, -13, 1725
-111, -79, 1608
-186, -140, 1489
-238, -159, 1374
-297, -206, 1266
-331, -229, 1175
-355, -208, 1050
-375, -166, 947
-359, -121, 890
-371, -128, 814
-403, -155, 712
-429, -174, 623
-429, -174, 623
-440, -170, 519
-415, -147, 453
-391, -107, 436
-366, -72, 410
-305, -52, 431
-249, -11, 454
-205, 23, 481
-114, 61, 532
-68, 90, 547
-68, 90, 547
-66, 133, 512
-92, 149, 421
-106, 163, 356
-48, 169, 403
-48, 169, 403
67, 196, 565
151, 231, 658
171, 202, 666
184, 187, 695
218, 200, 753
218, 200, 753
243, 192, 795
255, 176, 784
264, 140, 795
271, 101, 837
324, 98, 941
324, 98, 941
338, 78, 979
338, 73, 983
286, 39, 1004
286, 39, 1004
272, 0, 1017
299, -52, 1054
325, -77, 1212
364, -23, 1243
406, -7, 1302
484, 4, 1425
484, 4, 1425
530, -48, 1610
596, -63, 1750
621, -115, 1863
-,-,-
-80, -74, 1488
-2, -42, 1572
61, -42, 1631
77, -62, 1645
77, -62, 1645
59, -33, 1662
10, -5, 1659
-36, -25, 1644
-104, -51, 1587
-178, -104, 1543
-232, -150, 1465
-294, -182, 1356
-355, -197, 1232
-397, -190, 1103
-399, -163, 1009
-417, -156, 902
-432, -155, 822
-470, -149, 756
-470, -149, 756
-475, -153, 708
-443, -102, 656
-435, -38, 558
-452, -64, 489
-478, -198, 422
-451, -286, 514
-423, -253, 524
-379, -161, 453
-312, -52, 382
-263, 36, 360
-233, 89, 345
-233, 89, 345
-191, 102, 365
-99, 144, 434
-21, 195, 483
7, 201, 464
7, 201, 464
48, 206, 482
126, 210, 576
222, 220, 698
255, 185, 763
255, 185, 763
258, 159, 726
244, 120, 672
273, 94, 708
341, 90, 805
341, 90, 805
392, 77, 875
390, 61, 866
411, 60, 918
439, 91, 959
439, 91, 959
416, 92, 957
431, 91, 1022
452, 33, 1127
484, 4, 1312
484, 4, 1312
464, 26, 1251
476, 18, 1409
-,-,-
-163, -50, 1404
-160, -58, 1444
-94, -22, 1502
-72, -15, 1508
-78, -31, 1513
-78, -31, 1513
-73, -27, 1506
-99, -27, 1506
-110, -21, 1488
-140, -48, 1464
-191, -89, 1452
-235, -99, 1378
-255, -104, 1342
-308, -112, 1255
-346, -121, 1173
-376, -104, 1106
-423, -92, 1018
-472, -96, 911
-517, -99, 784
-538, -94, 709
-538, -94, 709
-521, -98, 709
-483, -82, 681
-491, -87, 621
-513, -91, 534
-468, -86, 540
-426, -65, 521
-374, -20, 498
-338, 34, 453
-338, 34, 453
-324, 89, 392
-296, 127, 324
-272, 129, 336
-214, 117, 442
-120, 157, 506
-58, 196, 503
-58, 196, 503
-9, 212, 506
20, 228, 520
59, 261, 542
111, 244, 601
111, 244, 601
150, 206, 664
147, 170, 670
154, 126, 675
202, 129, 749
236, 146, 809
236, 146, 809
237, 138, 808
208, 79, 790
210, 10, 862
270, 22, 960
270, 22, 960
360, 52, 1092
401, 63, 1132
354, 56, 1057
342, -15, 1208
342, -15, 1208
388, 27, 1215
420, 19, 1295
441, 21, 1375
452, 31, 1464
448, 36, 1502
448, 36, 1502
461, 72, 1530
476, 70, 1642
-,-,-
103, 77, 1708
49, 21, 1706
49, 21, 1706
-23, -1, 1562
-70, -20, 1462
-110, -64, 1442
-143, -116, 1417
-186, -146, 1333
-227, -182, 1269
-257, -189, 1183
-289, -187, 1124
-319, -168, 1041
-346, -137, 953
-383, -124, 879
-406, -107, 821
-421, -88, 767
-421, -88, 767
-430, -50, 685
-451, -35, 584
-500, -43, 494
-506, -55, 448
-476, -90, 463
-429, -85, 521
-393, -66, 552
-357, -35, 556
-357, -35, 556
-343, 10, 505
-336, 29, 426
-323, 23, 373
-286, 51, 342
-201, 89, 365
-201, 89, 365
-96, 164, 417
-43, 202, 413
-32, 199, 367
8, 184, 351
8, 184, 351
88, 175, 462
179, 174, 608
227, 169, 691
229, 147, 747
229, 147, 747
237, 124, 812
267, 123, 899
302, 134, 935
329, 136, 951
311, 89, 969
311, 89, 969
343, 34, 988
418, 21, 1033
538, 19, 1202
607, 27, 1375
607, 27, 1375
625, 82, 1409
627, 94, 1481
679, 114, 1589
705, 127, 1720
692, 145, 1748
666, 148, 1691
666, 148, 1691
648, 108, 1650
-,-,-
-33, -119, 1543
-7, -86, 1489
-50, -64, 1522
-93, -78, 1584
-146, -76, 1654
-210, -59, 1652
-272, -67, 1615
-291, -65, 1590
-330, -107, 1537
-389, -177, 1423
-454, -233, 1268
-491, -230, 1135
-509, -205, 1018
-522, -201, 905
-549, -210, 779
-555, -215, 673
-555, -215, 673
-542, -180, 545
-543, -168, 448
-540, -177, 400
-519, -168, 356
-495, -163, 311
-428, -97, 304
-367, -15, 292
-316, 45, 299
-238, 72, 332
-192, 58, 390
-192, 58, 390
-198, 100, 338
-182, 91, 316
-80, 118, 420
9, 167, 573
9, 167, 573
50, 208, 623
79, 206, 611
134, 186, 661
196, 172, 787
196, 172, 787
197, 155, 856
151, 160, 805
96, 158, 740
144, 147, 801
254, 147, 931
254, 151, 931
309, 147, 1010
305, 112, 1042
261, 65, 996
252, 22, 878
252, 22, 878
291, -68, 1046
331, -64, 1003
443, -18, 1100
488, -21, 1192
563, -173, 1580
677, -193, 1917
-,-,-
-202, -66, 1292
-166, -100, 1420
-138, -103, 1513
-108, -113, 1569
-85, -116, 1627
-58, -124, 1673
-55, -100, 1662
-71, -85, 1622
-105, -103, 1560
-146, -117, 1494
-166, -113, 1421
-185, -100, 1357
-213, -126, 1286
-271, -162, 1206
-335, -160, 1079
-335, -160, 1079
-370, -176, 956
-406, -206, 867
-428, -214, 738
-408, -181, 645
-364, -141, 584
-333, -98, 555
-316, -69, 497
-278, -31, 412
-241, 1, 372
-198, 44, 331
-198, 44, 331
-148, 117, 296
-78, 180, 299
-24, 211, 342
-19, 213, 369
-31, 206, 388
-31, 206, 388
9, 227, 419
55, 226, 483
84, 209, 564
99, 166, 618
99, 166, 618
134, 147, 681
187, 149, 766
195, 132, 826
150, 102, 795
150, 102, 795
143, 82, 797
210, 116, 848
237, 114, 894
244, 86, 915
244, 86, 915
259, 23, 946
332, -56, 1085
436, -69, 1235
565, -51, 1428
653, -46, 1532
756, -109, 1794
829, -150, 1973
829, -150, 1973
-,-,-
-155, -256, 1229
-122, -282, 1338
-53, -259, 1392
22, -216, 1503
22, -216, 1503
73, -200, 1629
101, -203, 1714
101, -222, 1776
52, -238, 1745
-6, -242, 1652
-64, -243, 1571
-108, -253, 1499
-148, -246, 1379
-195, -261, 1292
-232, -267, 1213
-276, -258, 1127
-308, -233, 1059
-346, -225, 980
-385, -250, 897
-418, -255, 829
-449, -238, 737
-463, -206, 660
-463, -206, 660
-480, -182, 566
-486, -147, 493
-453, -111, 457
-413, -75, 438
-375, -20, 425
-344, -14, 419
-313, -21, 419
-333, -14, 370
-319, -7, 341
-319, -7, 341
-248, 31, 341
-179, 36, 385
-102, 67, 449
-85, 95, 466
-84, 88, 451
-84, 88, 451
-13, 59, 515
99, 65, 672
160, 84, 755
160, 84, 755
149, 66, 745
172, 83, 703
252, 92, 794
252, 92, 794
315, 112, 834
302, 113, 823
284, 80, 798
326, 39, 854
326, 39, 854
448, 56, 988
566, 142, 1131
545, 169, 1119
503, 135, 1180
526, 104, 1127
-,-,-
-206, -302, 955
-186, -313, 1041
-151, -329, 1188
-131, -302, 1270
-75, -292, 1436
-12, -267, 1699
21, -277, 1949
-49, -342, 1997
-222, -403, 1913
-404, -407, 1688
-537, -373, 1472
-635, -312, 1255
-672, -277, 1109
-699, -276, 969
-715, -230, 827
-738, -200, 703
-738, -214, 606
-729, -199, 499
-729, -199, 499
-699, -120, 361
-635, -42, 291
-528, -2, 285
-416, -9, 286
-344, -42, 294
-268, -74, 268
-197, -73, 205
-147, -56, 180
-147, -56, 180
-59, -45, 208
47, -76, 274
131, -75, 315
178, -50, 347
223, -62, 375
223, -62, 375
278, -72, 439
328, -96, 558
335, -138, 651
319, -197, 701
363, -239, 821
438, -220, 876
438, -220, 876
490, -164, 912
530, -144, 969
550, -134, 1071
613, -171, 1227
-,-,-
739, -422, 1667
-,-,-
-144, -265, 1183
-140, -282, 1279
-155, -288, 1344
-173, -289, 1412
-183, -284, 1444
-196, -273, 1441
-222, -269, 1425
-222, -269, 1418
-257, -260, 1418
-299, -242, 1403
-353, -222, 1345
-400, -201, 1265
-434, -188, 1209
-449, -174, 1162
-462, -157, 1095
-471, -135, 1027
-505, -110, 929
-539, -81, 825
-575, -90, 765
-584, -100, 722
-579, -91, 638
-553, -61, 571
-535, -25, 503
-512, 3, 424
-470, 2, 360
-470, 2, 360
-431, 2, 297
-378, 21, 259
-289, 24, 243
-163, -12, 257
-163, -12, 257
-55, -5, 253
73, 10, 325
198, -3, 411
237, 0, 437
237, 0, 437
290, -6, 477
392, -21, 567
460, -47, 638
460, -47, 638
471, -59, 678
486, -89, 701
534, -128, 778
606, -136, 876
636, -144, 945
633, -159, 979
633, -159, 979
623, -167, 1015
643, -190, 1068
708, -219, 1275
758, -208, 1293
-,-,-
-79, -329, 1367
-89, -329, 1355
-64, -341, 1497
-61, -347, 1578
-58, -341, 1639
-69, -339, 1657
-108, -330, 1643
-165, -321, 1591
-227, -333, 1508
-306, -349, 1382
-385, -320, 1216
-448, -275, 1067
-478, -248, 954
-483, -217, 869
-485, -176, 789
-476, -150, 731
-476, -150, 731
-484, -149, 665
-486, -146, 603
-510, -124, 511
-523, -90, 429
-482, -54, 383
-429, -24, 362
-342, 16, 373
-264, 69, 351
-220, 118, 306
-220, 118, 306
-218, 125, 274
-151, 112, 309
-40, 70, 370
29, 65, 408
31, 71, 408
31, 71, 408
107, 31, 450
189, -3, 547
270, -25, 619
270, -25, 619
347, -49, 693
378, -62, 737
395, -61, 746
418, -64, 762
470, -94, 822
470, -94, 822
525, -125, 899
541, -161, 957
547, -186, 994
553, -183, 1024
578, -192, 1031
628, -241, 1320
621, -212, 1177
671, -293, 1375
719, -351, 1461
719, -351, 1461
-,-,-
-137, -254, 1280
-92, -270, 1315
-86, -261, 1335
-65, -293, 1410
-63, -293, 1449
-82, -277, 1449
-113, -255, 1437
-161, -248, 1414
-232, -279, 1349
-314, -260, 1239
-361, -249, 1172
-361, -249, 1172
-398, -227, 1110
-438, -215, 1057
-447, -218, 1010
-463, -201, 937
-478, -167, 864
-490, -161, 801
-493, -145, 707
-493, -121, 599
-489, -71, 476
-476, -17, 362
-441, 26, 297
-326, 110, 289
-189, 169, 344
-112, 184, 391
-112, 184, 391
-70, 113, 413
-54, -2, 470
-66, -93, 474
-49, -122, 467
-3, -87, 466
-3, -87, 466
41, -34, 473
59, 0, 460
123, -14, 521
123, -14, 521
220, -25, 615
281, -28, 693
319, -38, 748
361, -47, 788
408, -34, 817
408, -34, 817
482, -15, 882
549, -42, 988
620, -87, 1097
598, -145, 1140
-,-,-
-273, -317, 1499
-300, -288, 1603
-219, -307, 1663
-147, -303, 1782
-90, -302, 1816
-78, -301, 1833
-114, -304, 1772
-184, -320, 1663
-263, -342, 1535
-320, -345, 1402
-365, -347, 1290
-418, -344, 1174
-448, -329, 1052
-476, -312, 942
-484, -288, 853
-493, -260, 770
-511, -231, 666
-501, -222, 579
-481, -180, 475
-485, -142, 364
-485, -142, 364
-454, -89, 271
-395, -43, 212
-322, -39, 220
-205, -3, 262
-101, 47, 283
-23, 78, 294
-23, 78, 294
18, 98, 299
57, 99, 350
125, 84, 415
125, 84, 415
171, 81, 456
177, 76, 476
204, 77, 545
314, 75, 680
314, 75, 680
367, 30, 778
348, -14, 807
290, -45, 798
286, -83, 803
286, -83, 803
367, -116, 905
416, -169, 1004
398, -208, 1004
348, -309, 1009
397, -351, 1227
473, -324, 1274
589, -302, 1420
690, -323, 1556
812, -361, 1783
875, -411, 1880
-,-,-
-267, -296, 1481
-249, -292, 1570
-223, -289, 1626
-196, -258, 1648
-165, -211, 1655
-151, -180, 1624
-181, -205, 1580
-240, -245, 1494
-295, -271, 1410
-307, -276, 1340
-330, -252, 1260
-350, -209, 1143
-355, -172, 1061
-376, -113, 954
-404, -53, 860
-440, -47, 775
-458, -38, 690
-458, -38, 690
-451, -3, 600
-441, 33, 501
-444, 73, 408
-440, 94, 340
-418, 89, 305
-418, 89, 305
-365, 37, 324
-285, -15, 360
-221, 7, 350
-175, 27, 320
-103, 30, 330
-103, 30, 330
-15, -13, 404
55, -35, 427
101, -37, 427
143, -22, 404
192, -7, 429
192, -7, 429
275, -44, 541
403, -77, 679
455, -126, 734
447, -180, 764
434, -198, 802
434, -198, 802
544, -191, 907
643, -118, 948
691, -86, 1048
706, -116, 1133
769, -33, 1278
784, -53, 1333
834, -169, 1542
918, -305, 1754
-,-,-
-189, -172, 1361
-121, -145, 1363
3, -115, 1521
92, -156, 1635
37, -211, 1668
-95, -260, 1615
-193, -287, 1563
-250, -305, 1545
-284, -327, 1540
-323, -337, 1471
-374, -337, 1386
-399, -341, 1329
-421, -305, 1242
-449, -274, 1144
-494, -264, 1018
-529, -239, 901
-528, -196, 810
-478, -135, 756
-428, -51, 679
-428, -51, 679
-457, 13, 542
-495, 48, 417
-514, -21, 360
-516, -152, 299
-524, -235, 225
-455, -258, 194
-362, -233, 171
-249, -164, 186
-161, -83, 205
-161, -83, 205
-92, -52, 247
-22, -19, 308
9, -9, 364
95, -12, 504
95, -12, 504
187, -39, 686
200, -40, 760
221, -64, 806
285, -90, 853
356, -86, 956
356, -86, 956
415, -150, 1015
436, -190, 1011
452, -182, 1017
472, -193, 1038
521, -155, 1089
613, -163, 1165
660, -165, 1262
672, -161, 1354
661, -170, 1475
638, -226, 1548
632, -305, 1621
617, -383, 1685
617, -383, 1685
594, -456, 1666
-,-,-
-236, -279, 1414
-213, -283, 1475
-202, -303, 1497
-202, -303, 1540
-199, -300, 1540
-188, -277, 1580
-190, -268, 1591
-202, -263, 1586
-208, -252, 1581
-241, -217, 1533
-271, -185, 1451
-309, -227, 1393
-386, -255, 1249
-473, -243, 1083
-506, -218, 973
-497, -216, 927
-477, -205, 838
-473, -173, 717
-470, -137, 587
-472, -139, 508
-463, -144, 444
-426, -144, 405
-377, -134, 369
-343, -87, 362
-296, -21, 354
-232, 9, 344
-232, 9, 344
-156, 17, 368
-115, 37, 392
-55, 72, 425
0, 73, 435
0, 73, 435
15, 43, 473
0, 22, 477
0, 22, 477
17, 13, 490
113, -11, 588
243, -75, 724
243, -75, 724
289, -121, 783
302, -123, 773
318, -112, 761
381, -129, 819
510, -164, 967
568, -183, 1045
534, -187, 1056
523, -185, 1075
523, -185, 1075
521, -207, 1089
569, -177, 1201
584, -150, 1147
616, -207, 1258
618, -279, 1292
631, -332, 1418
701, -344, 1522
751, -337, 1652
715, -430, 1826
-,-,-
-182, -261, 1365
-104, -293, 1436
-99, -275, 1467
-89, -267, 1523
-110, -238, 1559
-156, -199, 1557
-157, -180, 1572
-127, -241, 1641
-143, -280, 1611
-247, -329, 1510
-359, -381, 1360
-451, -401, 1195
-497, -367, 1041
-507, -297, 930
-484, -226, 820
-497, -210, 716
-497, -210, 716
-496, -200, 644
-514, -190, 556
-504, -187, 499
-458, -175, 469
-436, -129, 437
-408, -97, 400
-329, -89, 429
-269, -61, 444
-227, -7, 419
-192, 22, 391
-192, 22, 391
-160, 39, 367
-123, 30, 391
-51, 35, 471
39, 24, 560
39, 24, 560
76, 42, 581
76, 60, 572
128, 56, 615
128, 56, 615
251, 15, 749
330, -32, 801
325, -35, 764
289, -55, 667
289, -55, 667
324, -55, 620
436, 4, 680
465, 37, 687
510, -11, 681
510, -11, 681
570, -103, 721
648, -131, 806
736, -143, 888
781, -180, 975
834, -266, 1148
927, -351, 1468
1031, -308, 1596
1109, -288, 1801
1102, -301, 1866
1104, -314, 1972
-,-,-
-44, -270, 1439
-49, -276, 1506
-56, -287, 1575
-60, -288, 1657
-60, -288, 1657
-100, -271, 1630
-132, -232, 1601
-140, -236, 1602
-147, -298, 1602
-213, -328, 1481
-324, -315, 1286
-423, -308, 1102
-484, -277, 954
-505, -275, 841
-513, -286, 748
-519, -238, 643
-547, -188, 548
-557, -148, 465
-546, -132, 435
-520, -121, 435
-476, -104, 448
-395, -117, 482
-288, -130, 471
-211, -86, 412
-153, 14, 358
-153, 14, 358
-73, 102, 308
5, 132, 282
69, 107, 293
114, 48, 316
114, 48, 316
173, 27, 332
174, 16, 334
231, -8, 419
231, -8, 419
283, -91, 544
380, -209, 696
506, -328, 868
571, -294, 930
646, -191, 997
720, -113, 1090
756, -81, 1145
756, -81, 1145
733, -115, 1147
702, -222, 1244
649, -222, 1097
606, -202, 1133
566, -192, 1027
549, -254, 1068
528, -340, 1165
-,-,-
-90, -171, 1581
-93, -161, 1515
-104, -157, 1585
-96, -166, 1604
-91, -181, 1584
-112, -173, 1499
-150, -182, 1413
-199, -212, 1315
-234, -191, 1207
-279, -120, 1099
-308, -77, 1030
-313, -97, 999
-316, -97, 953
-343, -60, 884
-361, -28, 787
-350, 18, 709
-350, 18, 709
-327, 83, 620
-300, 148, 559
-315, 148, 498
-355, 118, 435
-371, 60, 423
-372, -13, 468
-372, -13, 468
-347, -61, 542
-290, -55, 574
-245, -14, 570
-233, 18, 547
-222, 43, 506
-175, 23, 565
-175, 23, 565
-95, -1, 617
-55, 0, 623
-28, 19, 586
-13, 28, 576
-13, 28, 576
81, 38, 666
197, -2, 757
248, -33, 792
248, -33, 792
205, -22, 737
182, -7, 704
245, -50, 718
338, -109, 787
387, -102, 831
387, -102, 831
369, -105, 902
399, -155, 979
451, -212, 1040
440, -195, 1065
477, -175, 1135
528, -272, 1323
575, -273, 1354
571, -304, 1435
530, -262, 1391
560, -225, 1400
619, -199, 1444
701, -238, 1546
701, -238, 1546
-,-,-
-239, -273, 1437
-197, -295, 1475
-190, -282, 1449
-206, -244, 1404
-201, -227, 1405
-210, -214, 1382
-228, -206, 1360
-244, -183, 1314
-277, -169, 1258
-323, -149, 1177
-337, -147, 1128
-353, -153, 1067
-376, -155, 1019
-409, -130, 922
-446, -127, 851
-464, -103, 788
-480, -81, 740
-480, -81, 740
-488, -43, 678
-510, -38, 628
-493, 1, 589
-456, 44, 582
-401, 69, 561
-330, 53, 581
-330, 53, 581
-275, 31, 615
-248, 34, 590
-229, 48, 545
-191, 70, 513
-127, 83, 538
-127, 83, 538
-80, 99, 517
-75, 109, 472
-63, 103, 459
-21, 90, 494
-21, 90, 494
80, 66, 570
124, 25, 633
128, 9, 642
128, 9, 642
131, -10, 617
205, -25, 721
339, -67, 860
357, -75, 894
357, -75, 894
303, -41, 818
308, -55, 803
290, -70, 776
304, -29, 798
410, 0, 932
410, 0, 932
481, -36, 1022
498, -78, 1017
467, -161, 1042
440, -211, 1027
510, -231, 1245
657, -197, 1326
791, -278, 1593
-,-,-
-168, -192, 1498
-168, -192, 1498
-167, -173, 1519
-189, -129, 1493
-182, -121, 1494
-175, -117, 1480
-176, -118, 1462
-170, -130, 1458
-191, -105, 1390
-248, -80, 1292
-271, -52, 1225
-279, -60, 1161
-306, -63, 1075
-338, -21, 949
-373, 51, 813
-406, 56, 771
-427, -24, 774
-432, -39, 689
-424, -19, 627
-424, -19, 627
-413, 12, 609
-383, 11, 640
-379, -28, 640
-351, -38, 652
-297, 6, 637
-297, 6, 637
-241, 52, 615
-205, 125, 543
-215, 193, 428
-250, 187, 354
-222, 98, 435
-135, 34, 599
-135, 34, 599
-100, 0, 662
-99, 1, 670
-46, -15, 735
42, -47, 817
42, -47, 817
95, -33, 854
119, -25, 813
165, -21, 823
221, -25, 803
221, -25, 803
284, 21, 766
310, 79, 716
356, 78, 737
356, 78, 784
391, 30, 784
407, -47, 845
434, -114, 940
435, -151, 1029
414, -141, 1016
385, -162, 967
369, -121, 1061
369, -121, 1061
414, -138, 1092
468, -158, 1173
536, -204, 1296
667, -243, 1536
787, -277, 1914
900, -464, 1998
793, -465, 1997
-,-,-
-32, -232, 1479
27, -257, 1588
-10, -232, 1505
-44, -254, 1493
-81, -296, 1527
-84, -288, 1564
-84, -253, 1551
-90, -237, 1546
-123, -256, 1548
-165, -261, 1489
-223, -263, 1394
-251, -247, 1309
-283, -215, 1211
-307, -168, 1117
-336, -184, 1031
-382, -187, 924
-434, -179, 824
-452, -161, 751
-468, -135, 663
-510, -120, 557
-510, -120, 557
-573, -137, 488
-600, -174, 451
-567, -162, 425
-482, -115, 397
-399, -40, 374
-321, 51, 371
-228, 93, 396
-161, 98, 411
-103, 91, 414
-103, 91, 414
-50, 119, 384
4, 158, 390
105, 133, 431
171, 62, 493
171, 62, 493
184, 17, 507
184, 11, 506
274, 9, 594
274, 9, 594
388, -17, 709
425, -3, 761
425, -22, 812
467, -66, 862
467, -66, 862
496, -100, 926
557, -134, 1016
632, -154, 1105
631, -161, 1131
601, -249, 1181
578, -280, 1249
559, -299, 1203
574, -366, 1299
668, -427, 1476
761, -443, 1694
799, -408, 1834
-,-,-
-112, -198, 1473
-112, -198, 1473
-53, -281, 1647
-61, -234, 1598
-74, -193, 1577
-86, -189, 1572
-100, -159, 1543
-115, -156, 1508
-138, -176, 1486
-183, -201, 1460
-225, -215, 1394
-265, -230, 1319
-316, -251, 1236
-370, -249, 1132
-402, -289, 1037
-427, -291, 927
-451, -257, 835
-489, -234, 748
-547, -203, 655
-553, -188, 610
-521, -149, 549
-488, -110, 530
-456, -76, 542
-404, -38, 562
-356, -22, 575
-356, -22, 575
-318, 0, 575
-288, 30, 559
-262, 50, 524
-234, 64, 506
-180, 50, 500
-180, 50, 500
-101, 53, 520
-10, 79, 563
63, 83, 593
105, 79, 592
105, 79, 592
109, 73, 547
130, 68, 531
175, 50, 563
175, 50, 563
220, 27, 593
283, 6, 642
336, -9, 669
336, -9, 669
386, -44, 717
442, -87, 790
490, -148, 863
528, -197, 931
550, -233, 994
568, -225, 1009
594, -225, 1072
594, -222, 1072
659, -196, 1222
641, -286, 1397
555, -479, 1548
462, -663, 1617
400, -715, 1619
-,-,-
-173, -250, 1432
-173, -250, 1432
-185, -269, 1592
-199, -294, 1671
-214, -261, 1690
-256, -248, 1634
-330, -280, 1533
-382, -306, 1426
-410, -286, 1315
-416, -249, 1194
-398, -218, 1112
-374, -187, 1030
-344, -162, 942
-371, -170, 850
-380, -162, 775
-379, -113, 648
-383, -72, 543
-395, -57, 462
-393, -99, 431
-347, -91, 390
-308, -39, 338
-252, 3, 348
-252, 3, 348
-161, 0, 436
-80, -9, 505
-28, 13, 517
-28, 13, 517
-9, 32, 485
-5, 55, 470
47, 50, 503
47, 50, 503
103, 44, 525
134, 48, 518
175, 36, 513
175, 36, 513
189, -2, 505
191, -28, 517
262, -49, 598
369, -96, 730
407, -119, 830
407, -119, 830
408, -130, 881
441, -114, 934
420, -110, 966
413, -111, 1047
518, -143, 1159
547, -174, 1230
568, -120, 1263
573, -142, 1273
554, -198, 1329
621, -307, 1493
682, -353, 1645
682, -353, 1645
-,-,-
-42, -239, 1224
-2, -170, 1313
-2, -170, 1313
44, -140, 1397
80, -144, 1483
102, -165, 1581
98, -173, 1648
43, -177, 1638
-20, -180, 1598
-69, -186, 1555
-93, -172, 1514
-122, -137, 1449
-173, -110, 1334
-250, -137, 1238
-319, -150, 1133
-366, -150, 1047
-402, -140, 944
-442, -121, 849
-481, -107, 737
-481, -107, 737
-494, -101, 644
-517, -122, 542
-567, -102, 394
-587, -45, 290
-523, 8, 321
-401, -17, 435
-290, -34, 497
-221, 1, 482
-221, 1, 482
-195, 28, 454
-140, 33, 493
-69, 47, 502
-5, 84, 518
-5, 84, 518
47, 92, 541
75, 87, 564
75, 87, 564
114, 102, 562
145, 74, 565
151, -2, 539
132, -35, 478
132, -35, 478
162, 21, 481
299, 27, 626
472, -4, 769
599, -23, 909
599, -23, 909
668, -48, 983
650, -55, 999
631, -47, 957
659, -86, 976
656, -122, 930
656, -122, 930
582, -116, 773
528, -154, 1041
752, -198, 1300
-,-,-
69, -193, 1503
69, -193, 1503
31, -180, 1491
9, -197, 1457
-32, -196, 1443
-60, -227, 1478
-92, -218, 1464
-137, -195, 1438
-150, -207, 1448
-193, -216, 1424
-244, -213, 1359
-293, -178, 1284
-305, -170, 1261
-304, -203, 1228
-330, -206, 1137
-331, -160, 1058
-272, -123, 1034
-262, -117, 980
-297, -73, 870
-359, -38, 725
-442, -18, 562
-442, -18, 562
-509, -33, 465
